reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
8d9f96a5-7af4-46be-9c81-edb96eb0f526,Olga oglaalgo,https://play-lh.googleusercontent.com/a/AEdFTp7zATTLk9leJ_lUjyN-r2nMHm5Ik4D02_2HGUIF=mo,"Possuem um erro horrendo de não podermos selecionar a opção de retirada em loja no carrinho, mesmo que essa opção esteja disponível fora dele. Temos de fazer várias compras, já que não é possível comprar mais de uma unidade ou produto nessa modalidade. Muitas vezes o banco bloqueia a função de pagamento por ser do mesmo valor da compra anterior.",1,12,3.81.0,2022-11-26 18:37:30,"Oi, Olga. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-11-29 13:33:47,most_relevant,com.luizalabs.mlapp
e634d274-1ef3-43c7-93d4-0a759081abb6,Deise Teodoro,https://play-lh.googleusercontent.com/a-/AD5-WClzVMbENKT8uVbsgXqxOu4M8c-xLbreCsoR7AHwt1U,"A loja é maravilhosa, o app ajuda muito com suas ofertas. Porém quando algo acontece de errado, o descaso do SAC é exatamente ruim. Não tem informações corretas nem atendentes capacitados para tal atendimento. Me senti extremamente prejudicada de forma direta. Se eles tem parceiros, deveriam passar mais informações, já que compramos num APP de nome e não em parceiros. Acredito que eu não vá comprar mais. Prefiro pagar um pouco mais caro, mas no Magazine não compro mais.",1,0,3.81.0,2022-12-15 19:19:02,"Oi, Deise. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-15 19:53:56,most_relevant,com.luizalabs.mlapp
8e81c274-d158-469a-b552-8375667a2d14,Renato Santos,https://play-lh.googleusercontent.com/a/AEdFTp4xEWqZSs3QBmGMaUUGj51-ZEO3R8HUQSIqw2sM=mo,"Sempre comprei pelo APP porem minhas ultimas 3 compras me deu uma dor de cabeça danada, pois as transportadoras estão colocando no rastreio com o mesmo comprado foi entregue e o Produto só chega depois de 3 dias isso é horrivel , vc nao tem um contato direto com a transportadora e tem que ficar ligado toda vez que faz compra no sac (que é uma demora absurda) pra tentarem resolver . Isso é um descaso sou cliente ouro, porem to quase trocando e comprando em outras lojas ! por isso de 1 ⭐️",1,0,3.81.0,2022-12-13 23:41:54,"Oi, Renato. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-15 12:17:18,most_relevant,com.luizalabs.mlapp
0e37fe09-e2c9-4a82-aeeb-d850cafa1aa1,Glauber Dambros,https://play-lh.googleusercontent.com/a-/AD5-WCncshIDvhbsQVyf3siBBTJHrbMuD1lhl30zEGOA27Q,"Sou cliente ouro a anos e estou muuto decepcionado. Estou tentando fazer uma compra pelo site de 2 tvs, faz 6 dias que aguardo confirmação de pagamento, já ligamos várias vezes e ninguém resolve. Decepção total era um presente para um familiar. Perdi a oferta mesmo assim estou fazendo mais uma tentativa, se cancelarem d novo irei cancelar o cartão e nunca mais comprarei.",1,5,3.81.0,2022-12-01 12:19:39,"Oi, Glauber. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-01 17:10:54,most_relevant,com.luizalabs.mlapp
aefb18c6-937e-461e-a063-0f96145c712e,Claudio B,https://play-lh.googleusercontent.com/a-/AD5-WCkNZxdu-VR27keaZ-cWjJc1W0khNKuCTGnnLmk3_TQ,Não tem a opção de cancelar. Se você precisar ligar pra falar com um atendente demora no mínimo 15 min. O pós venda é muito ruim. Por isso tá em crise. Eu comprava antes e tinha às funções de cancelamento mais intuitiva. Fizeram uma compra no meu nome e foi uma lenda pra cancelar. Não vale a pena sofrer um transtorno de comprar pelo site/aplicativo por descontos pífios.,1,160,3.81.0,2022-11-29 09:15:22,"Oi, Claudio. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-11-29 16:58:26,most_relevant,com.luizalabs.mlapp
c4027786-26d2-4ffc-89d7-3820711acc1e,Maria Damares Almeida Macena,https://play-lh.googleusercontent.com/a-/AD5-WCmpkdUH_FJGr8S7_D_JeG5vIqxflsp6EQOgEDX7Vw,"Estou frustrada!!! Passei a compra no meu cartão e não foi aprovado e agora está constando o valor no limite do meu cartão e eu tenho que esperar 7 dias!!!! Por fim: fiquei sem o produto e sem limite para comprar em outro lugar. Estou desinstalando esse APP. Já valeu a pena, hj não mais. Totalmente desassistida e me sentindo lesada. Decepcionada total. Vou comprar na loja física, mas dá concorrência.",1,4,3.81.0,2022-12-05 12:25:57,"Oi, Maria. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-06 19:10:19,most_relevant,com.luizalabs.mlapp
9123799e-4ac3-4add-94a4-f4c70fd67f0f,Erika katlhen,https://play-lh.googleusercontent.com/a/AEdFTp5d858xHnxoZZlmpcIpHbu8EB1ofSlt7OX2G63u=mo,"Nunca tive tanta dor de cabeça com uma loja quanto tive com essa. Atendimento horrível e falta de comprometimento. Já faz mais de uma semana que espero retorno e nada, tanto que tive que optar por cancelar o pedido. Primeira e última compra no site/aplicativo.",1,2,3.81.0,2022-12-05 18:06:50,"Oi, Erika. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-06 19:23:07,most_relevant,com.luizalabs.mlapp
3c9384f0-7d70-4816-9323-df27728d6fb2,Neyla do Nascimento Constantino,https://play-lh.googleusercontent.com/a-/AD5-WCmE3zLi00Yf5Vbp5iiXstzMV9mSUr5wCsp5rIObBdY,"O app pode ser bom e interessante para alguns clientes, mais para mim não passa de ilusão aos bestas. Eu deixei de comprar uma máquina de lavar na loja para comprar no app e só tive dor de cabeça. Veio com defeito, solicitem troca e ultrapassou o prazo que o app deu de devolução. Estou totalmente insatisfeita com essa empresa que é multinacional. Estão deixando a desejar e muito. Tenho muito mais para reclamar e que pena que posso digitar só 500 palavras.",1,28,3.81.0,2022-11-17 17:18:16,"Oi, Neyla. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-11-18 13:14:23,most_relevant,com.luizalabs.mlapp
76ec0613-93cc-435f-b3fa-d76bea81f6d6,EMERSON KERL,https://play-lh.googleusercontent.com/a-/AD5-WClt30-tNBamgNmg7w6p8lZbLkieD6mnRv6dHSQ9Ag,"Simplesmente na hora que preciso fazer uma compra não abre nenhuma pesquisa, nem mesmo se eu clicar em algo aleatório. Independente da conexão que usar. Pesquisa, mas não abre nenhum item do resultado. Mudo após resolver o problema. Mas por enquanto estou decepcionado.",1,5,3.81.0,2022-12-01 01:23:00,"Oi, EMERSON. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-01 16:38:58,most_relevant,com.luizalabs.mlapp
5f9eae15-ca6e-4de8-bf55-6dcee36ee1fa,Victor Hugo Alves De Souza,https://play-lh.googleusercontent.com/a-/AD5-WCmHIWBaZYbTZpykKT9D4dDTkLnJqM6ksYyoZPo1-w,"O aplicativo não é ruim, porém vou ter que dar apenas 1 estrela porque o aplicativo não permite fazer a troca de email, eu tento trocar já faz mais de 1 ano e não consigo, a possibilidade da troca de email é um fator crucial em aplicativos de lojas!",1,0,3.81.0,2022-12-17 02:25:20,"Oi. Victor. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-18 13:24:36,most_relevant,com.luizalabs.mlapp
649a621d-ec11-499b-b52e-3592c9eb92c4,helder silva,https://play-lh.googleusercontent.com/a-/AD5-WCnpbPCYrUXBFNtDI8FKZT2eoN_2x8VCOHUM7dqnLA,"Comprei já 3 produtos pelo app, em todas as vezes o produto foi entregue sem aviso prévio. O site possui meu email, meu, WhatsApp, número de telefone, o SMS e mesmo assim continuam fazendo está surpresa de entregar em datas diferentes e nunca, nunca avisarem. Se tem pessoas que gostam de surpresa, está pessoa não sou eu!",1,18,3.81.0,2022-11-25 18:38:54,"Oi, helder. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-11-28 15:56:14,most_relevant,com.luizalabs.mlapp
c7ad44d8-4404-438b-ade9-f1d2c67494ef,marcelo halp,https://play-lh.googleusercontent.com/a-/AD5-WClHIARsFIQpJSBK0QPOvRSm0Bq8zFyVBCg0DjdZjQ,A loja é muito boa mas o aplicativo é bem sofrível. São pouquíssimas as opções para fazer uma busca mais detalhada. Ou você se submete ao que o aplicativo considera como itens mais prováveis ou se você pedir para o menor preço ele acaba exibindo milhões de produtos que não tem nada a ver com o que você buscou. O aplicativo também mostra muita ofertas que não estão disponíveis para a minha região mesmo eu dando acesso a localização do dispositivo. A loja é ótima mas o aplicativo é a nota 1/10,1,7,3.81.0,2022-11-26 01:13:39,"Oi, marcelo. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-11-29 11:45:41,most_relevant,com.luizalabs.mlapp
950bfab9-fe75-43aa-8d50-ecca239cb748,Vanessa Borges,https://play-lh.googleusercontent.com/a/AEdFTp4cOMrGySikV0JzypNhLM203eKvjQWwACJdZWOF=mo,"Gostava muito do app, mas não estou mais vendo vantagem em ter instalado, semana passada comprei 2 celulares e no dia seguinte vi que tinham baixado de preço R$ 200,00 cada. Que adianta ter o app se a gnt perde as promoções, podiam avisar pra esperar pra realizar a compra, se a gnt tem que estar pesquisando e cuidando, não vale a pena ter instalado.",1,160,3.81.0,2022-11-14 15:12:51,"Oi, Vanessa. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-11-14 15:43:37,most_relevant,com.luizalabs.mlapp
2b2f9216-39b9-41ca-b993-5331058ca0fe,carlos santos,https://play-lh.googleusercontent.com/a/AEdFTp61v6gBmd-4JHWcVrfsDxvQRHdrJwN7_daxsWk6=mo,"Para mim o app tá sendo péssimo, a pesquisa dos produtos até que é rápida e eficiente mas tô tentado fazer o cadastro para efetuar a compra de uma geladeira e só dá que não foi possível seu cadastro. Acho que vou ter que dar preferência a concorrência, pelo menos no outro app é fácil fazer o cadastro",1,16,3.81.0,2022-11-25 17:36:22,"Oi, carlos. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-11-28 15:47:02,most_relevant,com.luizalabs.mlapp
28560643-62de-4cff-95fa-a1ef428225a7,Natanael Genuino,https://play-lh.googleusercontent.com/a/AEdFTp67yHsDx0j7AYktvBr_KfHWUhRXCRMzA4l20pr0=mo,"Uma droga. Não recomendoa ninguém. Estou a uma semana testando efetuar uma compra e não consigo. Já houve alteração de valor do produto e acréscimo de frete, que era grátis quando iniciei a tentativa de compra. Todas as tentativas foram canceladas sem justificativas. Imagina se tiver que resolver algo como seria... enfim desisto.",1,18,3.79.0,2022-10-08 16:54:24,"Oi, Natanael. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-10-10 13:26:17,most_relevant,com.luizalabs.mlapp
6014bcf0-6e7f-41c7-9419-2b5d0a22589b,Paulo Rogério de Oliveira,https://play-lh.googleusercontent.com/a/AEdFTp6yWRcmbXolQVF-XZG_VYFhcdp4CKl_Niu1vP3v=mo,"App muito bom para compra, mas quando dá problema é muito difícil de resolver. Não é prático pedir reembolso ou cancelamento ( tem que ligar p um tel que demora até 10 min para que um atendente fale com você e mesmo assim ele não tem muito mais meios do que a gente p resolver os problemas. As lojas parceiras parecem n ser fiscalizadas. Duas vezes que comprei tive problemas e minha esposa comprou um tênis que era falsificado. Em f, de volta ao mercado livre que é muito melhor no pós venda.",1,34,3.81.0,2022-11-12 21:37:08,"Oii! Sinto muito pela sua experiência. Mas, vou te ajudar! Me envia um e-mail em atendimento.site@magazineluiza.com.br, tá? Magazine Luiza - Produtos online e Promoções",2020-10-15 11:55:07,most_relevant,com.luizalabs.mlapp
a4ae8d4e-6141-4953-91fc-e7ca823a27fe,Hermes Pereira,https://play-lh.googleusercontent.com/a-/AD5-WCn1-xlPbL-cj1I6wvA7iwbZlxLEcRJrWy_rVviItBk,"Aplicativo está péssimo, coloco meus dados pra acompanhar meus pedidos, compra e etc., da erro inesperado, já criei outra conta com outro email, continua o mesmo problema, meu filho tentou no celular dele é o mesmo problema, e já faz tempo que está com esse problema, lamentável e ninguém resolve, não compro mais pelo App.",1,0,3.82.0,2022-12-18 14:01:19,"Oi, Hermes. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-18 15:13:31,most_relevant,com.luizalabs.mlapp
185bb888-97f5-41ec-a42d-d8e213c4f4f0,César Cavalcante,https://play-lh.googleusercontent.com/a-/AD5-WCkP8_uwJDJm3qO3Ds_u1SBfVd-i8VLux4GrEXjP7WQ,"O App mais bagunçado que já vi! Quando abre o App já mostra uma bagunça, nada organizado... E quando você tenta pesquisar por um produto específico então... Aí é que a bagunça é feia, aparece uma intimidade do produto só que tudo fora de organização, por exemplo: Um smartphone aparece por 999,00 e seria o preço normal. Porém esse mesmo smartphone aprece na lista por 4.500,00, que ridículo... Organizem isso ou vão perder mais e mais clientes... Tô fora...",1,106,3.81.0,2022-11-12 21:51:38,"Oi, César. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-11-14 13:06:33,most_relevant,com.luizalabs.mlapp
b42da540-c0ab-49c4-89df-28c16bf11f8c,Angela Lozano,https://play-lh.googleusercontent.com/a/AEdFTp7TB21fbbuhySCi6T9zMd9JJcZC765AG1-L18Y2=mo,"Estou tendo muitos problemas com a entrega de várias compras. O app não oferece local para contato, qdo se consegue contato mandam esperar 7 dias para retorno do contato, você compra um produto e de repente aparece que você trocou e isso não ocorreu e não tem onde reclamar. São vários os produtos que não recebi e também não consigo contato. Um dos produtos consta que recebi e isso também não ocorreu. Péssimo sistema de entrega.",1,18,3.79.0,2022-10-16 12:27:12,"Oi, Angela. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-10-16 13:43:56,most_relevant,com.luizalabs.mlapp
e4af3183-7c20-49b7-9464-73c9ebcc29f5,Thayane Aparecida,https://play-lh.googleusercontent.com/a/AEdFTp7piia8Ch07TNw-vRPsoT6Yxp44cAzZTfL5D5QT=mo,"Estava achando tudo maravilhoso! O app era fácil de acessar, o pedido chegando super rápido, até que na segunda compra o ventilador veio quebrado 🙄 Fui relatar para a ""Lu"" pelo whatsapp que me direcionou para outro canal que logo me direcionou para o superapp que nunca mais funcionou!!! Justamente após relatar que o ventilador chegou quebrado o app parou de funcionar, que incrível!!!",1,1,3.81.0,2022-12-07 01:32:58,"Oi, Thayane. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-15 21:18:37,most_relevant,com.luizalabs.mlapp
bc0b5f5a-5fa0-40ef-8981-04cc40b383b9,Felipe Batista,https://play-lh.googleusercontent.com/a-/AD5-WCmG_S7YLLe1_SZgE5C0FQhFEFxbAExgyb5T-JpXpg,"Não sei como conseguiram desenvolver um app tão ruim. Não consigo nem comprar, vou para escolher o endereço de entrega e aparece que ocorreu um erro inesperado. Que é um feedback, muito ruim. No site tbm não consigo comprar pois, minha conta está bugada. Sempre vai para a aba de cadastro falando que minha conta está com cadastro pendente. Fora, que não tem opção para excluir conta.",1,73,3.81.0,2022-12-02 11:26:28,"Oi, Felipe. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-02 13:30:52,most_relevant,com.luizalabs.mlapp
19dbfb2b-f9e3-420e-95f3-cc23941181ac,Walasse Leandro,https://play-lh.googleusercontent.com/a/AEdFTp7PortUeCukt1lPIdVBJ8mnpQYUscWgOkPKee8j=mo,"Estou tentando logar no aplicativo para efetuar uma compra mas é impossível entrar. Nisso vou perder o valor promocional e o cupom de desconto. Acabei perdendo uma promoção de um produto que eu queria, é uma vergonha uma loja desse porte com um aplicativo falho que não vale nada, estou me sentindo prejudicado com isso. E recorrerei ao meu direito de consumidor.",1,0,3.81.0,2022-12-12 21:07:51,"Oi, Walasse. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-14 16:46:41,most_relevant,com.luizalabs.mlapp
74502bf6-2f4b-4666-9760-93483a146ba1,Denis Vieira,https://play-lh.googleusercontent.com/a/AEdFTp7kLC0IGSfSf2bf0zsAbZKA1ej3zeGKNqeOKmiT=mo,"Cara eu não sei o que tá acontecendo com a magazine! Está é a 3 vez que compro com ela, e a entrega atrasa! Fica ludibriando o cliente , pois só comprei nela mais uma vez por conta do prazo da entrega, que era mais curto, se não tinha comprado na concorrência.. uma decepção atrás da outra...",1,2,3.81.0,2022-12-03 09:42:23,"Oi, Denis. Sentimos muito por isso! Peço para que entre em contato com nosso time através deste link 👉(https://maga.lu/atendimento), é só copiar o mesmo e colar em seu navegador. Que lá eles vão te ajudar, ok?!",2022-12-06 15:19:04,most_relevant,com.luizalabs.mlapp
